match_id,date,team_a,team_b,elo_a_pre_original,elo_b_pre_original,elo_a_pre_rederived,elo_b_pre_rederived,elo_delta_a,elo_delta_b,elo_source_status
19580629_Sweden_vs_Brazil,1958-06-29,Sweden,Brazil,1719.533,1833.425,1719.5331707842815,1833.4251443482638,-0.00017078428163586068,-0.0001443482638023852,comparado
19590307_Argentina_vs_Chile,1959-03-07,Argentina,Chile,1762.902,1551.566,1762.9022737769558,1551.5662979626748,-0.0002737769557370484,-0.00029796267472192994,comparado
19590308_Bolivia_vs_Uruguay,1959-03-08,Bolivia,Uruguay,1431.561,1711.81,1431.5606739869668,1711.8102666332513,0.00032601303314550023,-0.0002666332513854286,comparado
19590310_Brazil_vs_Peru,1959-03-10,Brazil,Peru,1852.343,1603.541,1852.3425486332044,1603.540794641996,0.0004513667956871359,0.00020535800399557047,comparado
19590311_Argentina_vs_Bolivia,1959-03-11,Argentina,Bolivia,1778.594,1418.69,1778.593788048339,1418.6902368368314,0.0002119516609582206,-0.0002368368313909741,comparado
19590311_Chile_vs_Paraguay,1959-03-11,Chile,Paraguay,1535.875,1578.334,1535.8747836912914,1578.3340530310822,0.00021630870855915418,-5.3031082188681467e-05,comparado
19590314_Peru_vs_Uruguay,1959-03-14,Peru,Uruguay,1616.445,1724.681,1616.445154969375,1724.6807037833867,-0.00015496937498937768,0.0002962166133784194,comparado
19590315_Bolivia_vs_Paraguay,1959-03-15,Bolivia,Paraguay,1414.254,1596.78,1414.2540479143622,1596.7803934859664,-4.791436231244006e-05,-0.00039348596646959777,comparado
19590315_Brazil_vs_Chile,1959-03-15,Brazil,Chile,1839.438,1517.428,1839.4381883058254,1517.4284432364072,-0.0001883058253042691,-0.00044323640713628265,comparado
19590318_Argentina_vs_Peru,1959-03-18,Argentina,Peru,1783.03,1645.071,1783.0299769708083,1645.0710520276527,2.3029191652312875e-05,-5.202765282774635e-05,comparado
19590318_Paraguay_vs_Uruguay,1959-03-18,Paraguay,Uruguay,1614.784,1696.055,1614.7841791765013,1696.0548067251088,-0.0001791765012058022,0.0001932748912167881,comparado
19590321_Bolivia_vs_Brazil,1959-03-21,Bolivia,Brazil,1396.25,1846.318,1396.2502622238273,1846.3175511378038,-0.00026222382734886196,0.00044886219620821066,comparado
19590321_Chile_vs_Peru,1959-03-21,Chile,Peru,1510.549,1631.556,1510.5490804044289,1631.5557191778441,-8.040442889978294e-05,0.00028082215590075066,comparado
19590322_Argentina_vs_Paraguay,1959-03-22,Argentina,Paraguay,1796.545,1597.647,1796.545309820617,1597.6467139406552,-0.00030982061684881046,0.0002860593447167048,comparado
19590326_Bolivia_vs_Chile,1959-03-26,Bolivia,Chile,1393.579,1517.581,1393.579108744106,1517.5810103989952,-0.00010874410600081319,-1.039899530042021e-05,comparado
19590326_Brazil_vs_Uruguay,1959-03-26,Brazil,Uruguay,1848.989,1713.192,1848.9887046175252,1713.192271960955,0.0002953824748601619,-0.0002719609549330926,comparado
19590329_Bolivia_vs_Peru,1959-03-29,Bolivia,Peru,1375.459,1624.524,1375.4587846032068,1624.5237891832778,0.0002153967932372325,0.00021081672207401425,comparado
19590329_Brazil_vs_Paraguay,1959-03-29,Brazil,Paraguay,1862.633,1587.431,1862.6328017191556,1587.431114364512,0.0001982808444154216,-0.00011436451200097508,comparado
19590330_Argentina_vs_Uruguay,1959-03-30,Argentina,Uruguay,1806.761,1699.548,1806.76090939676,1699.5481748593245,9.060323986886942e-05,-0.00017485932448835229,comparado
19590402_Chile_vs_Uruguay,1959-04-02,Chile,Uruguay,1535.701,1680.093,1535.7013345398943,1680.0929426743753,-0.0003345398943110922,5.7325624766235705e-05,comparado
19590402_Paraguay_vs_Peru,1959-04-02,Paraguay,Peru,1578.623,1611.61,1578.6229704049786,1611.6095301085402,2.9595021487693884e-05,0.0004698914597156545,comparado
19590404_Argentina_vs_Brazil,1959-04-04,Argentina,Brazil,1826.216,1871.441,1826.2161415817093,1871.440945678689,-0.00014158170938571857,5.432131092675263e-05,comparado
19591205_Brazil_vs_Paraguay,1959-12-05,Brazil,Paraguay,1880.872,1608.966,1880.872158417806,1608.9656236277701,-0.0001584178060056729,0.00037637222976627527,comparado
19591206_Ecuador_vs_Uruguay,1959-12-06,Ecuador,Uruguay,1197.107,1643.481,1197.1073951796593,1643.4806947025247,-0.0003951796593355539,0.000305297475279076,comparado
19591209_Argentina_vs_Paraguay,1959-12-09,Argentina,Paraguay,1819.224,1601.704,1819.2243366018683,1601.7038693965428,-0.0003366018684118899,0.00013060345713711285,comparado
19591212_Brazil_vs_Uruguay,1959-12-12,Brazil,Uruguay,1888.134,1647.478,1888.1339126490334,1647.4775552330834,8.735096662348951e-05,0.00044476691664385726,comparado
19591212_Ecuador_vs_Argentina,1959-12-12,Ecuador,Argentina,1193.111,1828.56,1193.1105346491006,1828.5599166406057,0.0004653508995033917,8.335939423886884e-05,comparado
19591216_Argentina_vs_Uruguay,1959-12-16,Argentina,Uruguay,1808.616,1689.456,1808.615686488778,1689.4560563500615,0.00031351122197520453,-5.6350061640841886e-05,comparado
19591219_Ecuador_vs_Brazil,1959-12-19,Ecuador,Brazil,1213.055,1846.155,1213.0547648009283,1846.1554115320553,0.000235199071767056,-0.00041153205529553816,comparado
19591222_Argentina_vs_Brazil,1959-12-22,Argentina,Brazil,1761.139,1847.068,1761.138647230361,1847.0680476319474,0.00035276963899377733,-4.7631947381887585e-05,comparado
19591222_Paraguay_vs_Uruguay,1959-12-22,Paraguay,Uruguay,1592.368,1736.933,1592.3682893578055,1736.9330956084787,-0.00028935780551364587,-9.560847865941469e-05,comparado
19591225_Ecuador_vs_Paraguay,1959-12-25,Ecuador,Paraguay,1212.142,1600.635,1212.1421287010362,1600.634565032594,-0.00012870103614659456,0.00043496740590853733,comparado
19600706_Czechoslovakia_vs_Russia,1960-07-06,Czechoslovakia,Russia,1659.783,1679.957,1659.783130883884,1679.9568330661843,-0.00013088388413962093,0.00016693381576260435,comparado
19600706_France_vs_Yugoslavia,1960-07-06,France,Yugoslavia,1718.141,1682.051,1718.1412502881813,1682.0508285357837,-0.0002502881811778934,0.00017146421623692731,comparado
19600709_France_vs_Czechoslovakia,1960-07-09,France,Czechoslovakia,1694.968,1632.609,1694.9676543577455,1632.6086253516532,0.00034564225461508613,0.00037464834667844116,comparado
19600710_Russia_vs_Yugoslavia,1960-07-10,Russia,Yugoslavia,1707.131,1705.224,1707.1313385984151,1705.2244244662195,-0.00033859841505545774,-0.00042446621955605224,comparado
19620530_Argentina_vs_Bulgaria,1962-05-30,Argentina,Bulgaria,1790.202,1544.217,1790.2023186832669,1544.2167049460247,-0.00031868326686890214,0.00029505397537832323,comparado
19620530_Brazil_vs_Mexico,1962-05-30,Brazil,Mexico,1862.809,1633.498,1862.8087574267797,1633.497544420573,0.00024257322024823225,0.0004555794271254854,comparado
19620530_Chile_vs_Switzerland,1962-05-30,Chile,Switzerland,1562.374,1530.873,1562.3735339385344,1530.8731847876725,0.00046606146565864037,-0.00018478767242413596,comparado
19620530_Colombia_vs_Uruguay,1962-05-30,Colombia,Uruguay,1364.629,1704.838,1364.628758718836,1704.8383221380204,0.00024128116388055787,-0.0003221380204649904,comparado
19620531_Czechoslovakia_vs_Spain,1962-05-31,Czechoslovakia,Spain,1710.846,1702.312,1710.8464262044824,1702.3124138939759,-0.0004262044824372424,-0.00041389397597413335,comparado
19620531_England_vs_Hungary,1962-05-31,England,Hungary,1698.54,1735.707,1698.5398560578506,1735.7069834432402,0.00014394214940693928,1.6556759874220006e-05,comparado
19620531_Germany_vs_Italy,1962-05-31,Germany,Italy,1699.275,1665.939,1699.2746709241032,1665.939020956681,0.0003290758968432783,-2.095668082802149e-05,comparado
19620531_Russia_vs_Yugoslavia,1962-05-31,Russia,Yugoslavia,1765.196,1736.528,1765.196493006529,1736.5280983887596,-0.0004930065290409402,-9.838875962486782e-05,comparado
19620602_Argentina_vs_England,1962-06-02,Argentina,England,1798.404,1679.778,1798.4044281424087,1679.7778130982697,-0.00042814240873667586,0.0001869017303306464,comparado
19620602_Brazil_vs_Czechoslovakia,1962-06-02,Brazil,Czechoslovakia,1871.618,1731.331,1871.6179115865998,1731.3307098166013,8.841340013532317e-05,0.0002901833986470592,comparado
19620602_Chile_vs_Italy,1962-06-02,Chile,Italy,1583.062,1667.948,1583.0621519010017,1667.9477625826814,-0.00015190100180006993,0.00023741731865811744,comparado
19620602_Uruguay_vs_Yugoslavia,1962-06-02,Uruguay,Yugoslavia,1710.031,1715.629,1710.0311983840334,1715.6289453865984,-0.000198384033410548,5.461340151668992e-05,comparado
19620603_Bulgaria_vs_Hungary,1962-06-03,Bulgaria,Hungary,1536.015,1754.469,1536.0145954868829,1754.469026402821,0.00040451311724609695,-2.6402821049487102e-05,comparado
19620603_Colombia_vs_Russia,1962-06-03,Colombia,Russia,1359.436,1786.096,1359.435882472823,1786.0956460086902,0.00011752717682611546,0.0003539913097938552,comparado
19620603_Germany_vs_Switzerland,1962-06-03,Germany,Switzerland,1697.266,1510.185,1697.2659292981027,1510.1845668252051,7.070189735713939e-05,0.00043317479480720067,comparado
19620603_Mexico_vs_Spain,1962-06-03,Mexico,Spain,1624.688,1681.828,1624.6883902607528,1681.828130281857,-0.0003902607527379587,-0.00013028185708208184,comparado
19620606_Argentina_vs_Hungary,1962-06-06,Argentina,Hungary,1769.317,1769.625,1769.3172610449567,1769.6252825602671,-0.0002610449566873285,-0.0002825602671236993,comparado
19620606_Brazil_vs_Spain,1962-06-06,Brazil,Spain,1863.571,1699.405,1863.571177982318,1699.4052457596595,-0.00017798231806409603,-0.00024575965949225065,comparado
19620606_Chile_vs_Germany,1962-06-06,Chile,Germany,1610.598,1707.938,1610.5977087344424,1707.9376259034893,0.0002912655575073586,0.00037409651076814043,comparado
19620606_Russia_vs_Uruguay,1962-06-06,Russia,Uruguay,1768.414,1687.39,1768.4135273067104,1687.3896267571467,0.0004726932895664504,0.0003732428533567145,comparado
19620607_Bulgaria_vs_England,1962-06-07,Bulgaria,England,1520.858,1708.865,1520.8583393294368,1708.8649801957217,-0.00033932943688341766,1.9804278281299048e-05,comparado
19620607_Colombia_vs_Yugoslavia,1962-06-07,Colombia,Yugoslavia,1377.118,1738.271,1377.1180011748029,1738.270517013485,-1.1748029464797582e-06,0.00048298651495315426,comparado
19620607_Czechoslovakia_vs_Mexico,1962-06-07,Czechoslovakia,Mexico,1739.377,1607.111,1739.377443420883,1607.1112747829504,-0.0004434208831298747,-0.0002747829503277899,comparado
19620607_Italy_vs_Switzerland,1962-06-07,Italy,Switzerland,1640.412,1499.513,1640.4122057492407,1499.5128702198185,-0.0002057492406493111,0.00012978018139619962,comparado
19620610_Brazil_vs_England,1962-06-10,Brazil,England,1875.326,1698.494,1875.3264922800163,1698.494333990902,-0.000492280016260338,-0.00033399090216335026,comparado
19620610_Chile_vs_Russia,1962-06-10,Chile,Russia,1594.537,1784.603,1594.537171718212,1784.6031013073664,-0.00017171821195915982,-0.00010130736632163462,comparado
19620610_Czechoslovakia_vs_Hungary,1962-06-10,Czechoslovakia,Hungary,1709.708,1769.607,1709.7084669980495,1769.606664864221,-0.00046699804943273193,0.0003351357788687892,comparado
19620610_Germany_vs_Yugoslavia,1962-06-10,Germany,Yugoslavia,1723.998,1745.456,1723.9981629197198,1745.4560540567302,-0.00016291971974169428,-5.405673027780722e-05,comparado
19620613_Chile_vs_Brazil,1962-06-13,Chile,Brazil,1626.002,1886.663,1626.0016561000061,1886.6627565544984,0.00034389999382256065,0.00024344550161004008,comparado
19620613_Czechoslovakia_vs_Yugoslavia,1962-06-13,Czechoslovakia,Yugoslavia,1734.293,1765.161,1734.293437911657,1765.1607243219842,-0.00043791165717266267,0.0002756780158961192,comparado
19620616_Chile_vs_Yugoslavia,1962-06-16,Chile,Yugoslavia,1618.479,1740.393,1618.4788878488318,1740.393058262002,0.00011215116819585091,-5.826200185765629e-05,comparado
19620617_Brazil_vs_Czechoslovakia,1962-06-17,Brazil,Czechoslovakia,1894.186,1759.061,1894.1855248056727,1759.0611039716393,0.0004751943272367498,-0.00010397163941888721,comparado
19630310_Argentina_vs_Colombia,1963-03-10,Argentina,Colombia,1781.009,1369.932,1781.0093624841388,1369.9324641315577,-0.0003624841388045752,-0.0004641315576918714,comparado
19630310_Bolivia_vs_Ecuador,1963-03-10,Bolivia,Ecuador,1399.117,1244.357,1399.1168264504993,1244.3569353811351,0.00017354950068693142,6.46188648261159e-05,comparado
19630310_Brazil_vs_Peru,1963-03-10,Brazil,Peru,1902.964,1546.708,1902.963979289538,1546.7081859785328,2.0710461967610172e-05,-0.0001859785327269492,comparado
19630313_Argentina_vs_Peru,1963-03-13,Argentina,Peru,1784.344,1541.921,1784.3440688483965,1541.9212663322105,-6.884839649501373e-05,-0.00026633221045813116,comparado
19630314_Brazil_vs_Colombia,1963-03-14,Brazil,Colombia,1907.751,1366.598,1907.7508989358603,1366.5977577673,0.00010106413969879213,0.00024223269997492025,comparado
19630314_Ecuador_vs_Paraguay,1963-03-14,Ecuador,Paraguay,1253.138,1513.349,1253.1378578930726,1513.3485036943596,0.00014210692734195618,0.0004963056403539667,comparado
19630317_Bolivia_vs_Colombia,1963-03-17,Bolivia,Colombia,1390.336,1364.293,1390.3359039385618,1364.2927389190659,9.606143817109114e-05,0.0002610809340239939,comparado
19630317_Brazil_vs_Paraguay,1963-03-17,Brazil,Paraguay,1910.056,1520.889,1910.0559177840944,1520.8886150133283,8.221590564971848e-05,0.0003849866716336692,comparado
19630317_Ecuador_vs_Peru,1963-03-17,Ecuador,Peru,1245.598,1575.583,1245.597746574104,1575.582942904073,0.00025342589606225374,5.709592710445577e-05,comparado
19630320_Argentina_vs_Ecuador,1963-03-20,Argentina,Ecuador,1750.682,1240.131,1750.682392276534,1240.1310392283954,-0.00039227653405760066,-3.92283952805883e-05,comparado
19630320_Colombia_vs_Paraguay,1963-03-20,Colombia,Paraguay,1344.864,1556.323,1344.8639206766834,1556.3234705275227,7.932331664051162e-05,-0.00047052752256604435,comparado
19630321_Bolivia_vs_Peru,1963-03-21,Bolivia,Peru,1409.765,1581.05,1409.7647221809443,1581.0496502497815,0.0002778190557819471,0.0003497502184472978,comparado
19630324_Argentina_vs_Brazil,1963-03-24,Argentina,Brazil,1752.565,1874.621,1752.5646753500241,1874.6210622699,0.0003246499759370636,-6.226989989954745e-05,comparado
19630324_Bolivia_vs_Paraguay,1963-03-24,Bolivia,Paraguay,1440.353,1565.917,1440.3531623634703,1565.917075757393,-0.00016236347028097953,-7.575739300591522e-05,comparado
19630324_Colombia_vs_Peru,1963-03-24,Colombia,Peru,1335.27,1550.461,1335.2703154468131,1550.4612100672555,-0.0003154468131469912,-0.0002100672554661287,comparado
19630327_Brazil_vs_Ecuador,1963-03-27,Brazil,Ecuador,1837.729,1238.249,1837.7292991016152,1238.2487561549053,-0.0002991016151554504,0.0002438450947011006,comparado
19630327_Paraguay_vs_Peru,1963-03-27,Paraguay,Peru,1536.531,1538.897,1536.530576884454,1538.8967481176041,0.0004231155460274749,0.00025188239578710636,comparado
19630328_Bolivia_vs_Argentina,1963-03-28,Bolivia,Argentina,1469.74,1789.456,1469.7396612364093,1789.456438518309,0.00033876359066198347,-0.0004385183090107603,comparado
19630331_Argentina_vs_Paraguay,1963-03-31,Argentina,Paraguay,1753.21,1565.81,1753.2104189131585,1565.8095302001632,-0.0004189131584553252,0.00046979983676465054,comparado
19630331_Bolivia_vs_Brazil,1963-03-31,Bolivia,Brazil,1505.986,1818.02,1505.9856808415598,1818.020480157017,0.00031915844033392204,-0.00048015701690928836,comparado
19630331_Colombia_vs_Ecuador,1963-03-31,Colombia,Ecuador,1346.835,1257.958,1346.8347773964645,1257.9575750995036,0.0002226035355761269,0.00042490049645493855,comparado
19640617_Denmark_vs_Russia,1964-06-17,Denmark,Russia,1527.334,1769.77,1527.3340188688123,1769.7696935005706,-1.8868812276195968e-05,0.0003064994293708878,comparado
19640617_Spain_vs_Hungary,1964-06-17,Spain,Hungary,1677.771,1751.476,1677.7706203677112,1751.47574800536,0.0003796322887410497,0.00025199464016623097,comparado
19640620_Hungary_vs_Denmark,1964-06-20,Hungary,Denmark,1726.086,1516.923,1726.0864473924755,1516.9226472627397,-0.00044739247550751315,0.0003527372603002732,comparado
19640621_Spain_vs_Russia,1964-06-21,Spain,Russia,1703.16,1780.181,1703.1599209805956,1780.1810651066432,7.901940443844069e-05,-6.510664320558135e-05,comparado
19660711_England_vs_Uruguay,1966-07-11,England,Uruguay,1729.1,1665.079,1729.100425986004,1665.0786509893612,-0.00042598600407472986,0.00034901063872894156,comparado
19660712_Brazil_vs_Bulgaria,1966-07-12,Brazil,Bulgaria,1794.584,1591.08,1794.5839522137996,1591.0795445644296,4.778620041179238e-05,0.0004554355703021429,comparado
19660712_Germany_vs_Switzerland,1966-07-12,Germany,Switzerland,1732.303,1497.461,1732.303306104747,1497.4605631644688,-0.00030610474686909583,0.0004368355312180938,comparado
19660712_North_Korea_vs_Russia,1966-07-12,North Korea,Russia,1635.9,1752.074,1635.900071813271,1752.0740162048298,-7.181327100624912e-05,-1.6204829762500594e-05,comparado
19660713_Argentina_vs_Spain,1966-07-13,Argentina,Spain,1758.829,1704.944,1758.828645663166,1704.9439664984125,0.00035433683387964265,3.3501587495265994e-05,comparado
19660713_Chile_vs_Italy,1966-07-13,Chile,Italy,1610.119,1738.641,1610.1188479218035,1738.6412413403261,0.0001520781963790796,-0.00024134032605616085,comparado
19660713_France_vs_Mexico,1966-07-13,France,Mexico,1611.936,1710.594,1611.9360628848544,1710.593955467574,-6.288485451477754e-05,4.453242604540719e-05,comparado
19660713_Hungary_vs_Portugal,1966-07-13,Hungary,Portugal,1745.597,1592.134,1745.5970114762008,1592.133801104533,-1.1476200825200067e-05,0.00019889546706508554,comparado
19660715_Brazil_vs_Hungary,1966-07-15,Brazil,Hungary,1804.576,1715.079,1804.5763156587338,1715.0792792387876,-0.0003156587338253303,-0.0002792387876979774,comparado
19660715_Chile_vs_North_Korea,1966-07-15,Chile,North Korea,1596.036,1617.164,1596.0359252109165,1617.1643846116012,7.478908355551539e-05,-0.00038461160124825255,comparado
19660715_France_vs_Uruguay,1966-07-15,France,Uruguay,1617.744,1668.905,1617.7439572375922,1668.9050984947207,4.276240770195727e-05,-9.849472075984522e-05,comparado
19660715_Spain_vs_Switzerland,1966-07-15,Spain,Switzerland,1687.175,1483.483,1687.1750455195543,1483.4829893752108,-4.5519554305428755e-05,1.0624789183566463e-05,comparado
19660716_Argentina_vs_Germany,1966-07-16,Argentina,Germany,1776.598,1746.281,1776.5975666420243,1746.280879894005,0.0004333579756803374,0.00012010599493805785,comparado
19660716_Bulgaria_vs_Portugal,1966-07-16,Bulgaria,Portugal,1581.087,1622.652,1581.0871811194954,1622.651533341946,-0.0001811194954370876,0.00046665805393786286,comparado
19660716_England_vs_Mexico,1966-07-16,England,Mexico,1725.274,1704.786,1725.2739784806445,1704.7860611148362,2.1519355414056918e-05,-6.111483617132762e-05,comparado
19660716_Italy_vs_Russia,1966-07-16,Italy,Russia,1752.724,1770.81,1752.7241640512132,1770.8097034064997,-0.00016405121323259664,0.00029659350025212916,comparado
19660719_Argentina_vs_Switzerland,1966-07-19,Argentina,Switzerland,1774.77,1473.554,1774.7697760298695,1473.5543934999343,0.00022397013049157977,-0.0003934999342618539,comparado
19660719_Brazil_vs_Portugal,1966-07-19,Brazil,Portugal,1776.82,1647.822,1776.8197596502155,1647.821949923453,0.00024034978446252353,5.007654681321583e-05,comparado
19660719_Italy_vs_North_Korea,1966-07-19,Italy,North Korea,1732.816,1615.889,1732.8163194734082,1615.8888920682964,-0.00031947340812621405,0.00010793170349643333,comparado
19660719_Mexico_vs_Uruguay,1966-07-19,Mexico,Uruguay,1683.274,1686.835,1683.274424164655,1686.8349316313374,-0.00042416465521455393,6.836866259618546e-05,comparado
19660720_Bulgaria_vs_Hungary,1966-07-20,Bulgaria,Hungary,1555.917,1742.836,1555.9167645379885,1742.835835247306,0.00023546201146018575,0.00016475269399052195,comparado
