match_id,stage_label,title,team_a,team_b,score,goals_a,goals_b,prob_scoreline,expected_points_8_5_3,exact_prob,difference_prob,result_prob,risk_adjusted_points,ensemble_adjusted_points,competitive_adjusted_points,public_score_popularity_index,differential_value_index,plausibility_index,rank_by_probability,rank_by_expected_points,selected_by_model,selected_by_penca,model_modal_score,model_modal_prob,penca_score,penca_expected_points,tail_7plus_or_other_prob
M78,Dieciseisavos de final,Dieciseisavos 6: Ecuador vs Norway,Ecuador,Norway,6-2,6,2,0.00032584454167995414,1.050225948910183,0.00032584454167995414,0.010093951016566965,0.34302017108400307,0.8785987510853266,0.7275447576937345,0.7774206191950078,0.0,0.17812807679026202,0.48,38,40,False,False,1-1,0.14604876804507272,1-1,2.0516107299850805,0.0008474080921697658
M78,Dieciseisavos de final,Dieciseisavos 6: Ecuador vs Norway,Ecuador,Norway,6-3,6,3,0.00014906625881518272,1.1006667565458272,0.00014906625881518272,0.03557952225868624,0.34302017108400307,0.9295368945426044,0.7717958062120801,0.8226448489642362,0.0,0.18160372411484307,0.48,42,34,False,False,1-1,0.14604876804507272,1-1,2.0516107299850805,0.0008474080921697658
M78,Dieciseisavos de final,Dieciseisavos 6: Ecuador vs Norway,Ecuador,Norway,6-4,6,4,5.3036132560952515e-05,1.2277165341012517,5.3036132560952515e-05,0.09924845622577985,0.34302017108400307,1.062467773949915,0.8850084332993455,0.9383679168137973,0.0,0.19056958398018473,0.48,45,26,False,False,1-1,0.14604876804507272,1-1,2.0516107299850805,0.0008474080921697658
M78,Dieciseisavos de final,Dieciseisavos 6: Ecuador vs Norway,Ecuador,Norway,6-5,6,5,1.5708241811197276e-05,1.4185919241008471,1.5708241811197276e-05,0.19474214306170207,0.34302017108400307,1.2721600233009407,1.0674102117096516,1.1254921792905357,0.0,0.20743559850315776,0.48,47,17,False,False,1-1,0.14604876804507272,1-1,2.0516107299850805,0.0008474080921697658
M78,Dieciseisavos de final,Dieciseisavos 6: Ecuador vs Norway,Ecuador,Norway,6-6,6,6,4.191213071632547e-06,1.6134769994890774,4.191213071632547e-06,0.3226928851699725,0.3226928851699725,1.4992747944206635,1.2977097981005108,1.3659220393753826,0.0,0.2436151474102562,0.48,49,10,False,False,1-1,0.14604876804507272,1-1,2.0516107299850805,0.0008474080921697658
M78,Dieciseisavos de final,Dieciseisavos 6: Ecuador vs Norway,Ecuador,Norway,7+ / otro,,,0.0008474080921697658,,,,,,,,,,,,,False,False,1-1,0.14604876804507272,1-1,2.0516107299850805,0.0008474080921697658
M79,Dieciseisavos de final,Dieciseisavos 7: Mexico vs Scotland,Mexico,Scotland,0-0,0,0,0.11446066475671143,1.8114817515688353,0.11446066475671143,0.2936199514597402,0.2936199514597402,1.5649255543324572,1.9889416434026823,2.1595181088263966,0.0,0.6092016622275517,0.961586611760005,3,10,False,False,1-1,0.12946352916969608,1-0,2.2383614231850664,0.0016942336664609314
M79,Dieciseisavos de final,Dieciseisavos 7: Mexico vs Scotland,Mexico,Scotland,0-1,0,1,0.07548997979332822,1.2034937897240536,0.07548997979332822,0.1455753385563634,0.22862439107711408,0.9259816751161878,1.4667030749060812,1.636991684683691,0.0,0.6081736063486058,0.9680869189059503,6,29,False,False,1-1,0.12946352916969608,1-0,2.2383614231850664,0.0016942336664609314
M79,Dieciseisavos de final,Dieciseisavos 7: Mexico vs Scotland,Mexico,Scotland,0-2,0,2,0.03857579438080713,0.9214927662670067,0.03857579438080713,0.05994610494662153,0.22862439107711408,0.6756837798282762,1.0164467216683202,1.1523301315967032,0.0,0.4852978926013681,0.734786011866181,11,35,False,False,1-1,0.12946352916969608,1-0,2.2383614231850664,0.0016942336664609314
M79,Dieciseisavos de final,Dieciseisavos 7: Mexico vs Scotland,Mexico,Scotland,0-3,0,3,0.012427798033509373,0.7586034713559557,0.012427798033509373,0.01772345201204275,0.22862439107711408,0.5581420076919459,0.6493056191454544,0.7366036520624405,0.0,0.311778688989236,0.5602614051285294,17,40,False,False,1-1,0.12946352916969608,1-0,2.2383614231850664,0.0016942336664609314
M79,Dieciseisavos de final,Dieciseisavos 7: Mexico vs Scotland,Mexico,Scotland,0-4,0,4,0.0030883624854626444,0.7035595546846606,0.0030883624854626444,0.004210646998465209,0.22862439107711408,0.525515557063348,0.5193713737459894,0.5837389671699105,0.0,0.22988426222828956,0.48,24,44,False,False,1-1,0.12946352916969608,1-0,2.2383614231850664,0.0016942336664609314
M79,Dieciseisavos de final,Dieciseisavos 7: Mexico vs Scotland,Mexico,Scotland,0-5,0,5,0.0006992069457575339,0.689821762321754,0.0006992069457575339,0.000925484126569572,0.22862439107711408,0.5182515730636417,0.4327131293626551,0.48455936601078275,0.0,0.18516513088617018,0.48,35,47,False,False,1-1,0.12946352916969608,1-0,2.2383614231850664,0.0016942336664609314
M79,Dieciseisavos de final,Dieciseisavos 7: Mexico vs Scotland,Mexico,Scotland,0-6,0,6,0.00014836548392149526,0.686704619443635,0.00014836548392149526,0.00019317488026413898,0.22862439107711408,0.5166727333168849,0.4161090101933075,0.46469037502206334,0.0,0.17350487438841372,0.48,41,49,False,False,1-1,0.12946352916969608,1-0,2.2383614231850664,0.0016942336664609314
M79,Dieciseisavos de final,Dieciseisavos 7: Mexico vs Scotland,Mexico,Scotland,1-0,1,0,0.11900582758484825,2.2383614231850664,0.11900582758484825,0.22403848402054216,0.4777556574631458,2.0211717269195937,2.492096579650341,2.693199395060048,0.0,0.718224340748953,0.9639286879060206,2,1,False,True,1-1,0.12946352916969608,1-0,2.2383614231850664,0.0016942336664609314
M79,Dieciseisavos de final,Dieciseisavos 7: Mexico vs Scotland,Mexico,Scotland,1-1,1,1,0.12946352916969608,1.8564903448077892,0.12946352916969608,0.2936199514597402,0.2936199514597402,1.5971414121789655,2.3950848120193315,2.6225425532047795,0.0,0.8123490756623133,0.960651470283949,1,8,True,False,1-1,0.12946352916969608,1-0,2.2383614231850664,0.0016942336664609314
M79,Dieciseisavos de final,Dieciseisavos 7: Mexico vs Scotland,Mexico,Scotland,1-2,1,2,0.054633298907258786,1.1409237470658455,0.054633298907258786,0.1455753385563634,0.22862439107711408,0.888895659441405,1.3668738954602648,1.538941317783579,0.0,0.6145265082975503,0.969949786375499,7,30,False,False,1-1,0.12946352916969608,1-0,2.2383614231850664,0.0016942336664609314
M79,Dieciseisavos de final,Dieciseisavos 7: Mexico vs Scotland,Mexico,Scotland,1-3,1,3,0.017432209135577872,0.8580620105313189,0.017432209135577872,0.05994610494662153,0.22862439107711408,0.6474787329216113,0.8726833699459264,0.9942805170166574,0.0,0.43427552525261065,0.9773609905817529,14,36,False,False,1-1,0.12946352916969608,1-0,2.2383614231850664,0.0016942336664609314
M79,Dieciseisavos de final,Dieciseisavos 7: Mexico vs Scotland,Mexico,Scotland,1-4,1,4,0.004443670240584714,0.7346510879771818,0.004443670240584714,0.01772345201204275,0.22862439107711408,0.5512648806428176,0.5702580505789934,0.6384073059950973,0.0,0.2433901979146571,0.6362597890646501,22,41,False,False,1-1,0.12946352916969608,1-0,2.2383614231850664,0.0016942336664609314
M79,Dieciseisavos de final,Dieciseisavos 7: Mexico vs Scotland,Mexico,Scotland,1-5,1,5,0.0009575606434166605,0.6971671491585226,0.0009575606434166605,0.004210646998465209,0.22862439107711408,0.5242215986187205,0.5091154425566414,0.5642613233905824,0.0,0.19694957440693206,0.5377144396716725,30,45,False,False,1-1,0.12946352916969608,1-0,2.2383614231850664,0.0016942336664609314
M79,Dieciseisavos de final,Dieciseisavos 7: Mexico vs Scotland,Mexico,Scotland,1-6,1,6,0.00019457320455088916,0.688307861098134,0.00019457320455088916,0.000925484126569572,0.22862439107711408,0.5179836928387801,0.4848677787598667,0.5330092905061539,0.0,0.17193397052245396,0.48,39,48,False,False,1-1,0.12946352916969608,1-0,2.2383614231850664,0.0016942336664609314
M79,Dieciseisavos de final,Dieciseisavos 7: Mexico vs Scotland,Mexico,Scotland,2-0,2,0,0.09653448652972457,2.0174612836934758,0.09653448652972457,0.1472954258574324,0.4777556574631458,1.7863776158843803,2.130832828099666,2.311969152782553,0.0,0.646915445296026,0.8068399575822306,4,3,False,False,1-1,0.12946352916969608,1-0,2.2383614231850664,0.0016942336664609314
M79,Dieciseisavos de final,Dieciseisavos 7: Mexico vs Scotland,Mexico,Scotland,2-1,2,1,0.08216949411422197,2.127852422773188,0.08216949411422197,0.22403848402054216,0.4777556574631458,1.9430486712701374,2.5145895634688586,2.732089668388476,0.0,0.7767860889986323,0.9662960815290047,5,2,False,False,1-1,0.12946352916969608,1-0,2.2383614231850664,0.0016942336664609314
M79,Dieciseisavos de final,Dieciseisavos 7: Mexico vs Scotland,Mexico,Scotland,2-2,2,2,0.04147969535339144,1.5925388433588752,0.04147969535339144,0.2936199514597402,0.2936199514597402,1.4153268652280844,1.750972800793379,1.916569687815926,0.0,0.5914174536519536,0.9666556336244485,10,16,False,False,1-1,0.12946352916969608,1-0,2.2383614231850664,0.0016942336664609314
M79,Dieciseisavos de final,Dieciseisavos 7: Mexico vs Scotland,Mexico,Scotland,2-3,2,3,0.013365861433528746,1.0171214346446553,0.013365861433528746,0.1455753385563634,0.22862439107711408,0.8219158714772752,0.9035276324152363,1.0009990623270528,0.0,0.34811224968505916,0.7488536723677173,16,31,False,False,1-1,0.12946352916969608,1-0,2.2383614231850664,0.0016942336664609314
M79,Dieciseisavos de final,Dieciseisavos 7: Mexico vs Scotland,Mexico,Scotland,2-4,2,4,0.0034744243860189675,0.8161886562826423,0.0034744243860189675,0.05994610494662153,0.22862439107711408,0.6314945809888477,0.633040182232319,0.6956385490521023,0.0,0.22356559578494045,0.5340036688151153,23,37,False,False,1-1,0.12946352916969608,1-0,2.2383614231850664,0.0016942336664609314
M79,Dieciseisavos de final,Dieciseisavos 7: Mexico vs Scotland,Mexico,Scotland,2-5,2,5,0.0007596998423411367,0.7235991767824511,0.0007596998423411367,0.01772345201204275,0.22862439107711408,0.548518759776837,0.5260826433417921,0.5776859218482969,0.0,0.18429742323751735,0.48,33,42,False,False,1-1,0.12946352916969608,1-0,2.2383614231850664,0.0016942336664609314
M79,Dieciseisavos de final,Dieciseisavos 7: Mexico vs Scotland,Mexico,Scotland,2-6,2,6,0.0001476874435397565,0.6947375295588919,0.0001476874435397565,0.004210646998465209,0.22862439107711408,0.5237607952989488,0.48746222934497613,0.5354923788097189,0.0,0.171536248088367,0.48,42,46,False,False,1-1,0.12946352916969608,1-0,2.2383614231850664,0.0016942336664609314
M79,Dieciseisavos de final,Dieciseisavos 7: Mexico vs Scotland,Mexico,Scotland,3-0,3,0,0.051421925559837066,1.7285524030705917,0.051421925559837066,0.07050982700082153,0.4777556574631458,1.5178289706293888,1.440515534429057,1.5458498527935296,0.0,0.3761939941588309,0.5522573665418448,8,13,False,False,1-1,0.12946352916969608,1-0,2.2383614231850664,0.0016942336664609314
M79,Dieciseisavos de final,Dieciseisavos 7: Mexico vs Scotland,Mexico,Scotland,3-1,3,1,0.04167964109914648,1.8528967474017417,0.04167964109914648,0.1472954258574324,0.4777556574631458,1.6790823218341586,1.8674893798349799,2.0212849687363543,0.0,0.5492699603620518,0.9710263056993003,9,9,False,False,1-1,0.12946352916969608,1-0,2.2383614231850664,0.0016942336664609314
M79,Dieciseisavos de final,Dieciseisavos 7: Mexico vs Scotland,Mexico,Scotland,3-2,3,2,0.01983069711299536,1.940836031769508,0.01983069711299536,0.22403848402054216,0.4777556574631458,1.8190222360944184,1.7000540630271874,1.8130446594776566,0.0,0.40353784446596164,0.8256508031477507,12,4,False,False,1-1,0.12946352916969608,1-0,2.2383614231850664,0.0016942336664609314
M79,Dieciseisavos de final,Dieciseisavos 7: Mexico vs Scotland,Mexico,Scotland,3-3,3,3,0.007322787423672221,1.4900681195697179,0.007322787423672221,0.2936199514597402,0.2936199514597402,1.35050089949974,1.2169025922972323,1.2985423886435012,0.0,0.2915707012366748,0.6441576361081692,19,21,False,False,1-1,0.12946352916969608,1-0,2.2383614231850664,0.0016942336664609314
M79,Dieciseisavos de final,Dieciseisavos 7: Mexico vs Scotland,Mexico,Scotland,3-4,3,4,0.00188877766581234,0.9826901833415062,0.00188877766581234,0.1455753385563634,0.22862439107711408,0.8052497528414468,0.7307183174865186,0.7881530274722027,0.0,0.20512396423458612,0.48,27,32,False,False,1-1,0.12946352916969608,1-0,2.2383614231850664,0.0016942336664609314
M79,Dieciseisavos de final,Dieciseisavos 7: Mexico vs Scotland,Mexico,Scotland,3-5,3,5,0.00042314202346173136,0.8070348091949705,0.00042314202346173136,0.05994610494662153,0.22862439107711408,0.6283487032025513,0.5498746455980746,0.5985323488924597,0.0,0.17377751176566086,0.48,36,38,False,False,1-1,0.12946352916969608,1-0,2.2383614231850664,0.0016942336664609314
M79,Dieciseisavos de final,Dieciseisavos 7: Mexico vs Scotland,Mexico,Scotland,3-6,3,6,8.447751168936738e-05,0.7215735097904958,8.447751168936738e-05,0.01772345201204275,0.22862439107711408,0.5480479702677322,0.47746964676834686,0.5244257364299771,0.0,0.16770032022010828,0.48,43,43,False,False,1-1,0.12946352916969608,1-0,2.2383614231850664,0.0016942336664609314
M79,Dieciseisavos de final,Dieciseisavos 7: Mexico vs Scotland,Mexico,Scotland,4-0,4,0,0.01909891481514291,1.5407526035105419,0.01909891481514291,0.025094443337837818,0.4777556574631458,1.362256541460758,1.0938886670500914,1.1616637754385188,0.0,0.24205395853009826,0.48,13,19,False,False,1-1,0.12946352916969608,1-0,2.2383614231850664,0.0016942336664609314
M79,Dieciseisavos de final,Dieciseisavos 7: Mexico vs Scotland,Mexico,Scotland,4-1,4,1,0.016146868903425312,1.6227272331013562,0.016146868903425312,0.07050982700082153,0.4777556574631458,1.458428546417859,1.303153920591557,1.3845461012305011,0.0,0.2906863594248004,0.6304011809917125,15,15,False,False,1-1,0.12946352916969608,1-0,2.2383614231850664,0.0016942336664609314
M79,Dieciseisavos de final,Dieciseisavos 7: Mexico vs Scotland,Mexico,Scotland,4-2,4,2,0.008045091867927595,1.751993099708085,0.008045091867927595,0.1472954258574324,0.4777556574631458,1.6190305417345556,1.369041826680418,1.4386915560187796,0.0,0.2487490333512914,0.5287627460143982,18,11,False,False,1-1,0.12946352916969608,1-0,2.2383614231850664,0.0016942336664609314
M79,Dieciseisavos de final,Dieciseisavos 7: Mexico vs Scotland,Mexico,Scotland,4-3,4,3,0.00274936778707172,1.8895920437917368,0.00274936778707172,0.22403848402054216,0.4777556574631458,1.7873831702216099,1.5310001200578893,1.6040368794574322,0.0,0.2608455692840815,0.48,25,5,False,False,1-1,0.12946352916969608,1-0,2.2383614231850664,0.0016942336664609314
M79,Dieciseisavos de final,Dieciseisavos 7: Mexico vs Scotland,Mexico,Scotland,4-4,4,4,0.0008197387633741351,1.4705589735888231,0.0008197387633741351,0.2936199514597402,0.2936199514597402,1.3386432489429054,1.162837713613416,1.2279808010933644,0.0,0.23265388385695865,0.48,32,23,False,False,1-1,0.12946352916969608,1-0,2.2383614231850664,0.0016942336664609314
M79,Dieciseisavos de final,Dieciseisavos 7: Mexico vs Scotland,Mexico,Scotland,4-5,4,5,0.00018244340986714065,0.9775711805736704,0.00018244340986714065,0.1455753385563634,0.22862439107711408,0.802862503350851,0.7138300680521484,0.7684354401797083,0.0,0.19501918616985656,0.48,40,33,False,False,1-1,0.12946352916969608,1-0,2.2383614231850664,0.0016942336664609314
M79,Dieciseisavos de final,Dieciseisavos 7: Mexico vs Scotland,Mexico,Scotland,4-6,4,6,3.7547735515025673e-05,0.8058780263311304,3.7547735515025673e-05,0.05994610494662153,0.22862439107711408,0.6279611250482701,0.5488021026605586,0.5973893154265104,0.0,0.17352575987839944,0.48,46,39,False,False,1-1,0.12946352916969608,1-0,2.2383614231850664,0.0016942336664609314
M79,Dieciseisavos de final,Dieciseisavos 7: Mexico vs Scotland,Mexico,Scotland,5-0,5,0,0.006157899724027641,1.4674248563619863,0.006157899724027641,0.007842092400232982,0.4777556574631458,1.3070605163736428,0.9594303199630737,1.0156375510646949,0.0,0.20074011107721812,0.48,20,26,False,False,1-1,0.12946352916969608,1-0,2.2383614231850664,0.0016942336664609314
M79,Dieciseisavos de final,Dieciseisavos 7: Mexico vs Scotland,Mexico,Scotland,5-1,5,1,0.005169068355116361,1.498963064130462,0.005169068355116361,0.025094443337837818,0.4777556574631458,1.342616935357951,1.1181655798696248,1.1796516964110901,0.0,0.219593273362376,0.533306394915329,21,20,False,False,1-1,0.12946352916969608,1-0,2.2383614231850664,0.0016942336664609314
M79,Dieciseisavos de final,Dieciseisavos 7: Mexico vs Scotland,Mexico,Scotland,5-2,5,2,0.002639265494834152,1.582204422875583,0.002639265494834152,0.07050982700082153,0.4777556574631458,1.4378044230126321,1.165802299137711,1.222353839398984,0.0,0.2019697866474028,0.48,26,17,False,False,1-1,0.12946352916969608,1-0,2.2383614231850664,0.0016942336664609314
M79,Dieciseisavos de final,Dieciseisavos 7: Mexico vs Scotland,Mexico,Scotland,5-3,5,3,0.0009487646970206667,1.7307041181953642,0.0009487646970206667,0.1472954258574324,0.4777556574631458,1.607097484110911,1.3154192876807738,1.3757915212340772,0.0,0.21561511983322668,0.48,31,12,False,False,1-1,0.12946352916969608,1-0,2.2383614231850664,0.0016942336664609314
M79,Dieciseisavos de final,Dieciseisavos 7: Mexico vs Scotland,Mexico,Scotland,5-4,5,4,0.0002620860524423404,1.882130198587849,0.0002620860524423404,0.22403848402054216,0.4777556574631458,1.7828803324796856,1.5065776462049776,1.5762886423405063,0.0,0.24896784334117378,0.48,38,6,False,False,1-1,0.12946352916969608,1-0,2.2383614231850664,0.0016942336664609314
M79,Dieciseisavos de final,Dieciseisavos 7: Mexico vs Scotland,Mexico,Scotland,5-5,5,5,6.841707053140971e-05,1.468305008510295,6.841707053140971e-05,0.2936199514597402,0.2936199514597402,1.3372844308369427,1.1514979046202471,1.2147946341979705,0.0,0.22605974849186916,0.48,45,24,False,False,1-1,0.12946352916969608,1-0,2.2383614231850664,0.0016942336664609314
M79,Dieciseisavos de final,Dieciseisavos 7: Mexico vs Scotland,Mexico,Scotland,5-6,5,6,1.3971789211440354e-05,0.9770657657117032,1.3971789211440354e-05,0.1455753385563634,0.22862439107711408,0.8026281546760066,0.7084787596715613,0.7620323752411096,0.0,0.19126291274838672,0.48,48,34,False,False,1-1,0.12946352916969608,1-0,2.2383614231850664,0.0016942336664609314
M79,Dieciseisavos de final,Dieciseisavos 7: Mexico vs Scotland,Mexico,Scotland,6-0,6,0,0.001762920768497616,1.4429574218883696,0.001762920768497616,0.002200843596719627,0.4777556574631458,1.2896720777899573,0.9314156848762115,0.9859660096264911,0.0,0.1948225883938556,0.48,28,28,False,False,1-1,0.12946352916969608,1-0,2.2383614231850664,0.0016942336664609314
M79,Dieciseisavos de final,Dieciseisavos 7: Mexico vs Scotland,Mexico,Scotland,6-1,6,1,0.0014684858028853266,1.4533566145985592,0.0014684858028853266,0.007842092400232982,0.4777556574631458,1.3011609843579355,1.0610047505297342,1.1163451592827829,0.0,0.19764431697517382,0.48,29,27,False,False,1-1,0.12946352916969608,1-0,2.2383614231850664,0.0016942336664609314
M79,Dieciseisavos de final,Dieciseisavos 7: Mexico vs Scotland,Mexico,Scotland,6-2,6,2,0.000747655188827561,1.4856988246315956,0.000747655188827561,0.025094443337837818,0.4777556574631458,1.3367830667387384,1.0756907009488959,1.1300763803359932,0.0,0.1942345692396338,0.48,34,22,False,False,1-1,0.12946352916969608,1-0,2.2383614231850664,0.0016942336664609314
